eventDate,year,month,day,decimalLatitude,decimalLongitude,geodeticDatum,scientificName,
1994-06-28T00:00:00Z,1994,6,28,-38.0387,144.5405,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1991-09-24T00:00:00Z,1991,9,24,-38.2511,144.6647,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1994-09-28T00:00:00Z,1994,9,28,-38.2521,144.6658,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1992-05-17T00:00:00Z,1992,5,17,-38.2401,144.4596,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1987-06-26T00:00:00Z,1987,6,26,-38.05,144.523,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1984-09-09T00:00:00Z,1984,9,9,-38.2712,144.767,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1991-04-14T00:00:00Z,1991,4,14,-38.05,144.523,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1989-04-16T00:00:00Z,1989,4,16,-38.2401,144.4596,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1992-09-21T00:00:00Z,1992,9,21,-38.0401,144.5263,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1986-08-21T00:00:00Z,1986,8,21,-38.0588,144.5113,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1994-07-03T00:00:00Z,1994,7,3,-38.0591,140.9917,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-09-08T00:00:00Z,1993,9,8,-38.2511,144.6647,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1980-05-01T00:00:00Z,1980,5,1,-38.3387,145.3003,EPSG:4326,Neophema (Neonanodes) chrysogaster,
2001-04-10T00:00:00Z,2001,4,10,-38.2379,144.4595,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1979-09-01T00:00:00Z,1979,9,1,-38.2485,144.5846,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1984-07-18T00:00:00Z,1984,7,18,-38.2401,144.4596,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1983-10-27T00:00:00Z,1983,10,27,-38.2529,144.6647,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1983-09-04T00:00:00Z,1983,9,4,-38.2531,144.6704,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-04-29T00:00:00Z,1993,4,29,-38.041,144.5233,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1991-08-11T00:00:00Z,1991,8,11,-38.2257,144.6541,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1994-09-14T00:00:00Z,1994,9,14,-38.2521,144.6658,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1983-07-24T00:00:00Z,1983,7,24,-38.2511,144.6647,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1994-08-04T00:00:00Z,1994,8,4,-38.0016,144.5782,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1986-07-28T00:00:00Z,1986,7,28,-38.2511,144.6647,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1989-06-21T00:00:00Z,1989,6,21,-38.05,144.523,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1977-12-01T00:00:00Z,1977,12,1,-38.0818,144.5846,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1991-06-07T00:00:00Z,1991,6,7,-37.9977,144.6045,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1998-07-26T00:00:00Z,1998,7,26,-38.2246,144.6884,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1986-07-28T00:00:00Z,1986,7,28,-38.0401,144.5096,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1977-06-01T00:00:00Z,1977,6,1,-38.2485,144.5846,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1983-07-24T00:00:00Z,1983,7,24,-38.0412,144.5347,EPSG:4326,Neophema (Neonanodes) chrysogaster,
2001-09-09T00:00:00Z,2001,9,9,-38.2518,144.699,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1988-05-01T00:00:00Z,1988,5,1,-38.05,144.523,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1984-05-27T00:00:00Z,1984,5,27,-38.0395,144.5382,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1990-03-26T00:00:00Z,1990,3,26,-40.1401,143.9263,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1989-06-03T00:00:00Z,1989,6,3,-38.2401,144.4596,EPSG:4326,Neophema (Neonanodes) chrysogaster,
2005-05-22T00:00:00Z,2005,5,22,-38.23,144.4689,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1994-06-08T00:00:00Z,1994,6,8,-38.0465,144.5265,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1994-05-15T00:00:00Z,1994,5,15,-38.0544,144.5172,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-37.9985,144.6679,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1990-06-30T00:00:00Z,1990,6,30,-38.05,144.523,EPSG:4326,Neophema (Neonanodes) chrysogaster,
2005-06-08T00:00:00Z,2005,6,8,-37.9619,144.633,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1988-07-17T00:00:00Z,1988,7,17,-38.0401,144.5096,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1999-05-20T00:00:00Z,1999,5,20,-38.0387,144.5416,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1998-10-15T00:00:00Z,1998,10,15,-38.2482,144.6523,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1987-05-10T00:00:00Z,1987,5,10,-38.0401,144.6263,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1988-05-24T00:00:00Z,1988,5,24,-38.3789,145.2788,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1990-07-29T00:00:00Z,1990,7,29,-36.8,139.9,EPSG:4326,Neophema (Neonanodes) chrysogaster,
2007-02-01T00:00:00Z,2007,2,1,-38.3572,145.5522,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1994-07-24T00:00:00Z,1994,7,24,-38.0505,144.5048,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1988-09-20T00:00:00Z,1988,9,20,-38.2511,144.6647,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-10-22T00:00:00Z,1993,10,22,-38.2503,144.6682,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1986-05-25T00:00:00Z,1986,5,25,-38.2511,144.6647,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1984-04-15T00:00:00Z,1984,4,15,-38.3798,145.2788,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1985-07-04T00:00:00Z,1985,7,4,-38.2401,144.4596,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1983-03-26T00:00:00Z,1983,3,26,-38.3798,145.2788,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1982-03-23T00:00:00Z,1982,3,23,-38.0401,144.543,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1994-07-16T00:00:00Z,1994,7,16,-38.2555,144.6589,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1984-09-09T00:00:00Z,1984,9,9,-38.2511,144.6647,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1980-01-01T00:00:00Z,1980,1,1,-36.8,139.9,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1985-07-01T00:00:00Z,1985,7,1,-38.2511,144.6647,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1979-04-01T00:00:00Z,1979,4,1,-38.0818,141.0847,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1975-04-13T00:00:00Z,1975,4,13,-38.2734,145.3263,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1984-08-21T00:00:00Z,1984,8,21,-38.2511,144.6647,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1986-07-27T00:00:00Z,1986,7,27,-36.1,139.6,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1984-05-27T00:00:00Z,1984,5,27,-38.05,144.523,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1994-06-12T00:00:00Z,1994,6,12,-38.0238,144.5649,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1989-07-23T00:00:00Z,1989,7,23,-38.05,144.523,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1981-10-01T00:00:00Z,1981,10,1,-38.2485,144.5846,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1927-10-24T00:00:00Z,1927,10,24,-37.3,139.7,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1977-12-09T00:00:00Z,1977,12,9,-38.0818,144.5846,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-09-08T00:00:00Z,1993,9,8,-38.2511,144.6647,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-07-25T00:00:00Z,1993,7,25,-38.05,144.523,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-10-21T00:00:00Z,1993,10,21,-38.0552,144.5114,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1991-06-02T00:00:00Z,1991,6,2,-38.2401,144.4596,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1986-06-22T00:00:00Z,1986,6,22,-36.4,139.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1982-06-27T00:00:00Z,1982,6,27,-38.0401,144.543,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1978-08-06T00:00:00Z,1978,8,6,-37.9151,144.7513,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1991-07-28T00:00:00Z,1991,7,28,-38.0352,144.5486,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1991-10-11T00:00:00Z,1991,10,11,-38.2511,144.6647,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1991-05-18T00:00:00Z,1991,5,18,-38.05,144.523,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-05-16T00:00:00Z,1993,5,16,-38.2401,144.4596,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1990-05-21T00:00:00Z,1990,5,21,-37.9977,144.6045,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1950-01-01T00:00:00Z,1950,1,1,-37.9235,144.7763,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1998-09-30T00:00:00Z,1998,9,30,-38.2482,144.6523,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1989-04-22T00:00:00Z,1989,4,22,-38.05,144.523,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1980-10-01T00:00:00Z,1980,10,1,-38.2485,144.5846,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1980-11-01T00:00:00Z,1980,11,1,-38.2485,144.5846,EPSG:4326,Neophema (Neonanodes) chrysogaster,
2008-06-08T00:00:00Z,2008,6,8,-38.0483,144.5252,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1979-09-01T00:00:00Z,1979,9,1,-38.2485,144.7513,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1989-07-23T00:00:00Z,1989,7,23,-38.2568,144.6096,EPSG:4326,Neophema (Neonanodes) chrysogaster,
2007-05-14T00:00:00Z,2007,5,14,-37.9619,144.633,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-04-05T00:00:00Z,1993,4,5,-38.1257,141.1388,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1979-06-01T00:00:00Z,1979,6,1,-38.2485,144.5846,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1989-06-29T00:00:00Z,1989,6,29,-38.2401,144.4596,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1980-06-01T00:00:00Z,1980,6,1,-38.2485,144.5846,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1991-06-06T00:00:00Z,1991,6,6,-38.05,144.523,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1980-01-01T00:00:00Z,1980,1,1,-39.4991,146.6616,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1984-07-28T00:00:00Z,1984,7,28,-38.4042,145.2816,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1990-04-22T00:00:00Z,1990,4,22,-40.1735,143.9597,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1983-05-14T00:00:00Z,1983,5,14,-38.0408,144.5119,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1980-06-01T00:00:00Z,1980,6,1,-38.2485,144.5846,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1992-09-20T00:00:00Z,1992,9,20,-38.2568,144.6596,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1991-06-18T00:00:00Z,1991,6,18,-38.2401,144.4596,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1985-04-24T00:00:00Z,1985,4,24,-38.05,144.523,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1983-07-10T00:00:00Z,1983,7,10,-38.05,144.523,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1999-10-01T00:00:00Z,1999,10,1,-38.2476,144.6683,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1984-08-09T00:00:00Z,1984,8,9,-38.05,144.4997,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1999-06-05T00:00:00Z,1999,6,5,-38.6683,145.7949,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1989-07-23T00:00:00Z,1989,7,23,-38.2401,144.4596,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1987-10-06T00:00:00Z,1987,10,6,-38.2511,144.6647,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1990-04-07T00:00:00Z,1990,4,7,-40.375,144.655,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1985-06-04T00:00:00Z,1985,6,4,-38.5804,145.5151,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1989-05-12T00:00:00Z,1989,5,12,-38.05,144.523,EPSG:4326,Neophema (Neonanodes) chrysogaster,
2008-05-24T00:00:00Z,2008,5,24,-37.9619,144.633,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1951-10-27T00:00:00Z,1951,10,27,-37.9568,144.7096,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1986-08-23T00:00:00Z,1986,8,23,-37.7,140.3,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-06-06T00:00:00Z,1993,6,6,-37.9832,144.6505,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-07-25T00:00:00Z,1993,7,25,-38.2511,144.6647,EPSG:4326,Neophema (Neonanodes) chrysogaster,
2008-06-01T00:00:00Z,2008,6,1,-37.9619,144.633,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1987-06-21T00:00:00Z,1987,6,21,-38.05,144.523,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1987-08-16T00:00:00Z,1987,8,16,-38.05,144.523,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1998-09-08T00:00:00Z,1998,9,8,-38.2482,144.6523,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1932-01-01T00:00:00Z,1932,1,1,-37.9818,144.7513,EPSG:4326,Neophema (Neonanodes) chrysogaster,
2007-05-30T00:00:00Z,2007,5,30,-37.9619,144.633,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1994-07-05T00:00:00Z,1994,7,5,-38.2661,144.6014,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1979-06-03T00:00:00Z,1979,6,3,-38.2485,144.7513,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1988-06-04T00:00:00Z,1988,6,4,-36.8,139.9,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1985-07-23T00:00:00Z,1985,7,23,-38.05,144.523,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1987-07-26T00:00:00Z,1987,7,26,-38.05,144.523,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1994-08-21T00:00:00Z,1994,8,21,-37.9971,144.5772,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1984-06-24T00:00:00Z,1984,6,24,-38.0395,144.5382,EPSG:4326,Neophema (Neonanodes) chrysogaster,
2007-04-26T00:00:00Z,2007,4,26,-37.9619,144.633,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1983-07-24T00:00:00Z,1983,7,24,-38.0352,144.5486,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1991-04-13T00:00:00Z,1991,4,13,-38.3963,141.4153,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1988-07-01T00:00:00Z,1988,7,1,-38.0804,144.4684,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1912-06-16T00:00:00Z,1912,6,16,-38.2485,144.4346,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1983-05-01T00:00:00Z,1983,5,1,-38.3047,145.4509,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1983-04-14T00:00:00Z,1983,4,14,-38.2511,144.6647,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1950-01-01T00:00:00Z,1950,1,1,-37.9068,144.7763,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-10-15T00:00:00Z,1993,10,15,-38.0552,144.5114,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1981-01-01T00:00:00Z,1981,1,1,-38.2901,145.4596,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1992-07-17T00:00:00Z,1992,7,17,-38.2568,144.6763,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1988-04-17T00:00:00Z,1988,4,17,-38.2401,144.4596,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1999-07-17T00:00:00Z,1999,7,17,-38.2314,144.4517,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1985-06-29T00:00:00Z,1985,6,29,-38.2401,144.4596,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1988-06-19T00:00:00Z,1988,6,19,-38.2511,144.6647,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-07-24T00:00:00Z,1993,7,24,-38.1,140.9,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1983-05-28T00:00:00Z,1983,5,28,-38.2602,144.669,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-08-05T00:00:00Z,1993,8,5,-38.05,144.523,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1992-10-12T00:00:00Z,1992,10,12,-38.2568,144.6763,EPSG:4326,Neophema (Neonanodes) chrysogaster,
2006-06-18T00:00:00Z,2006,6,18,-38.3446,142.3738,EPSG:4326,Neophema (Neonanodes) chrysogaster,
2008-05-23T00:00:00Z,2008,5,23,-37.9619,144.633,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1986-05-16T00:00:00Z,1986,5,16,-36.8,139.9,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1953-05-09T00:00:00Z,1953,5,9,-37.9235,144.8429,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1987-09-25T00:00:00Z,1987,9,25,-38.05,144.523,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1986-08-30T00:00:00Z,1986,8,30,-38.0588,144.5113,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1987-11-07T00:00:00Z,1987,11,7,-38.05,144.523,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1991-05-07T00:00:00Z,1991,5,7,-38.2401,144.4596,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1976-04-03T00:00:00Z,1976,4,3,-38.2957,145.3196,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1994-07-23T00:00:00Z,1994,7,23,-36.4,139.8,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1988-06-01T00:00:00Z,1988,6,1,-36.8,139.9,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1982-08-01T00:00:00Z,1982,8,1,-38.2511,144.6647,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1991-06-16T00:00:00Z,1991,6,16,-38.05,144.523,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1984-06-10T00:00:00Z,1984,6,10,-38.05,144.4997,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1990-07-29T00:00:00Z,1990,7,29,-38.05,144.523,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1999-12-09T00:00:00Z,1999,12,9,-38.2178,144.4337,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1984-08-04T00:00:00Z,1984,8,4,-38.05,144.4997,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1999-05-16T00:00:00Z,1999,5,16,-37.9978,144.568,EPSG:4326,Neophema (Neonanodes) chrysogaster,
2001-05-31T00:00:00Z,2001,5,31,-38.0456,144.5277,EPSG:4326,Neophema (Neonanodes) chrysogaster,
2006-06-12T00:00:00Z,2006,6,12,-38.3158,142.0486,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1988-07-31T00:00:00Z,1988,7,31,-38.05,144.523,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1950-01-01T00:00:00Z,1950,1,1,-37.8735,144.8929,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1965-01-01T00:00:00Z,1965,1,1,-38.0485,144.5846,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1985-06-30T00:00:00Z,1985,6,30,-38.2604,144.6759,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1986-01-31T00:00:00Z,1986,1,31,-38.3789,145.2788,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1994-09-28T00:00:00Z,1994,9,28,-38.2521,144.6658,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1991-09-22T00:00:00Z,1991,9,22,-38.2511,144.6647,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1977-06-01T00:00:00Z,1977,6,1,-38.0818,144.5846,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1987-07-26T00:00:00Z,1987,7,26,-38.2651,144.7013,EPSG:4326,Neophema (Neonanodes) chrysogaster,
2002-10-03T00:00:00Z,2002,10,3,-38.2568,144.6763,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-10-04T00:00:00Z,1993,10,4,-38.0552,144.5114,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1977-01-01T00:00:00Z,1977,1,1,-37.9151,144.7513,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1994-05-15T00:00:00Z,1994,5,15,-38.2422,144.4537,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1981-09-01T00:00:00Z,1981,9,1,-38.2485,144.5846,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1988-10-20T00:00:00Z,1988,10,20,-38.3789,145.2788,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1977-08-14T00:00:00Z,1977,8,14,-38.0818,144.5846,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1978-05-01T00:00:00Z,1978,5,1,-38.0401,144.6096,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1994-08-14T00:00:00Z,1994,8,14,-37.9944,144.5773,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1989-06-10T00:00:00Z,1989,6,10,-38.2568,144.593,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1991-06-22T00:00:00Z,1991,6,22,-38.1068,141.1263,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1984-05-28T00:00:00Z,1984,5,28,-38.05,144.523,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1980-06-01T00:00:00Z,1980,6,1,-38.2485,144.5846,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1977-01-01T00:00:00Z,1977,1,1,-38.0342,145.1274,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1979-06-01T00:00:00Z,1979,6,1,-38.0818,144.5846,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1989-04-02T00:00:00Z,1989,4,2,-38.2401,144.4596,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1987-06-11T00:00:00Z,1987,6,11,-38.8568,146.2929,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1994-10-10T00:00:00Z,1994,10,10,-38.2521,144.6658,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1990-04-07T00:00:00Z,1990,4,7,-40.3901,144.6597,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1979-09-02T00:00:00Z,1979,9,2,-38.2485,144.7513,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1994-08-11T00:00:00Z,1994,8,11,-38.0544,144.5172,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1978-08-13T00:00:00Z,1978,8,13,-38.2485,144.7513,EPSG:4326,Neophema (Neonanodes) chrysogaster,
,,,,-37.9985,144.6679,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1983-07-16T00:00:00Z,1983,7,16,-38.05,144.523,EPSG:4326,Neophema (Neonanodes) chrysogaster,
2008-06-05T00:00:00Z,2008,6,5,-37.9619,144.633,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-08-29T00:00:00Z,1993,8,29,-38.2478,144.6328,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1984-07-08T00:00:00Z,1984,7,8,-38.05,144.4997,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1986-05-21T00:00:00Z,1986,5,21,-38.05,144.523,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1998-05-18T00:00:00Z,1998,5,18,-38.1619,144.7087,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1998-10-22T00:00:00Z,1998,10,22,-37.9984,144.5521,EPSG:4326,Neophema (Neonanodes) chrysogaster,
2005-05-09T00:00:00Z,2005,5,9,-38.3158,142.0486,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1979-06-23T00:00:00Z,1979,6,23,-38.0818,144.5846,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1979-01-03T00:00:00Z,1979,1,3,-38.0818,144.5846,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1985-05-22T00:00:00Z,1985,5,22,-38.05,144.523,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1984-07-29T00:00:00Z,1984,7,29,-38.05,144.4997,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1994-10-10T00:00:00Z,1994,10,10,-38.2521,144.6658,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1983-10-11T00:00:00Z,1983,10,11,-38.5114,146.9754,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1998-10-18T00:00:00Z,1998,10,18,-37.9984,144.5521,EPSG:4326,Neophema (Neonanodes) chrysogaster,
2007-07-03T00:00:00Z,2007,7,3,-38.3266,142.0469,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1979-09-08T00:00:00Z,1979,9,8,-38.0818,144.5846,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1988-05-22T00:00:00Z,1988,5,22,-37.9901,144.5763,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1986-01-21T00:00:00Z,1986,1,21,-38.4318,145.4513,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1991-02-02T00:00:00Z,1991,2,2,-38.3798,145.2788,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-08-15T00:00:00Z,1993,8,15,-38.0499,144.5185,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1993-05-16T00:00:00Z,1993,5,16,-38.0325,144.5464,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1983-09-04T00:00:00Z,1983,9,4,-38.0598,144.5158,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1987-08-09T00:00:00Z,1987,8,9,-38.05,144.523,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1988-03-21T00:00:00Z,1988,3,21,-40.1401,143.9263,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1983-05-28T00:00:00Z,1983,5,28,-38.0399,144.5131,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1979-05-01T00:00:00Z,1979,5,1,-38.0818,144.5846,EPSG:4326,Neophema (Neonanodes) chrysogaster,
1985-04-20T00:00:00Z,1985,4,20,-38.4026,145.2824,EPSG:4326,Neophema (Neonanodes) chrysogaster,
