"dataResourceUid","images","raw_recordedBy","dcterms:modified","dcterms:language","dcterms:license","rightsHolder","dcterms:accessRights","dcterms:bibliographicCitation","references","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","recordNumber","recordedBy","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","behavior","establishmentMeans","occurrenceStatus","preparations","disposition","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","organismName","organismScope","associatedOccurrences","associatedOrganisms","previousIdentifications","organismRemarks","materialSampleID","eventID","parentEventID","fieldNumber","eventDate","eventTime","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","samplingEffort","sampleSizeValue","sampleSizeUnit","fieldNotes","eventRemarks","locationID","higherGeographyID","higherGeography","continent","waterBody","islandGroup","island","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","minimumElevationInMeters","maximumElevationInMeters","verbatimElevation","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinates","verbatimLatitude","verbatimLongitude","verbatimCoordinateSystem","verbatimSRS","footprintWKT","footprintSRS","footprintSpatialFit","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","geologicalContextID","earliestEonOrLowestEonothem","latestEonOrHighestEonothem","earliestEraOrLowestErathem","latestEraOrHighestErathem","earliestPeriodOrLowestSystem","latestPeriodOrHighestSystem","earliestEpochOrLowestSeries","latestEpochOrHighestSeries","earliestAgeOrLowestStage","latestAgeOrHighestStage","lowestBiostratigraphicZone","highestBiostratigraphicZone","lithostratigraphicTerms","group","formation","member","bed","identificationID","identificationQualifier","typeStatus","identifiedBy","dateIdentified","identificationReferences","identificationVerificationStatus","identificationRemarks","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","raw_scientificName","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","measurementDeterminedDate","videos","species","relationshipAccordingTo","resourceRelationshipID","measurementRemarks","measurementValue","relationshipRemarks","resourceID","relationshipEstablishedDate","identifierRole","relationshipOfResource","measurementMethod","identifier","provenance","sounds","recordID","rights","source","measurementID","measurementType","measurementUnit","measurementDeterminedBy","measurementAccuracy","relatedResourceID","images","dcterms:type"
"dr342","","N J. Favaloro","2019-12-18T16:06","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","Ornithology","","NMV","PRESERVED_SPECIMEN","","","","urn:lsid:ozcam.taxonomy.org.au:NMV:Ornithology:PreservedSpecimen:B17317","B17317","","Favaloro, N.J.","1","","","","","","","","PRESENT","Dry | Skin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Australia | Victoria","","","","","Australia","AU","Victoria","","","Port Phillip Bay, St Leonards, near Queenscliff","Port Phillip Bay, St Leonards, near Queenscliff","","","","","","","","","","","-38.17","144.72","EPSG:4326","","","","","","","","","","","","","","AMG conversion, collection or Gazetteer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","Animalia | Chordata | Vertebrata | Aves | Psittaciformes | Psittacidae","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","chrysogaster","","species","","(Latham, 1790)","Orange-bellied Parrot","ICZN","","","","","","Neophema chrysogaster","","","","","","","","","","","","Published dataset","","f2c2675c-ae63-4448-9d50-c025fe112edb","","","","","","","","","","PhysicalObject"
"dr342","","","2022-05-18T12:41","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","DNA Laboratory","","NMV","MATERIAL_SAMPLE","","","","urn:lsid:ozcam.taxonomy.org.au:NMV:DNA Laboratory:MaterialSample:Z41784","Z41784","","","1","","","","","","","","PRESENT","-196°C | Frozen | Heart | Tissue","In collection","","","","","","","","","","","","","","","","","","","","","","1986","5","","","","","","","","","","","","Australia | Tasmania","","","","","Australia","AU","Tasmania","","","","","","","","","","","","","","","-42.0","146.77","EPSG:4326","","","","","","","","","","","","","","","Tissue Bank Database","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","Animalia | Chordata | Vertebrata | Aves | Psittaciformes | Psittacidae","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","chrysogaster","","species","","(Latham, 1790)","Orange-bellied Parrot","ICZN","","","","","","Neophema chrysogaster","","","","","","","","","","","","Published dataset","","c9e12581-2048-4500-9166-daf6a1d5618a","","","","","","","","","","PhysicalObject"
"dr342","","Len Robinson","2023-04-04T15:22","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","Ornithology","","NMV","PRESERVED_SPECIMEN","","","","urn:lsid:ozcam.taxonomy.org.au:NMV:Ornithology:PreservedSpecimen:B31709","B31709","","Robinson, Len","1","","","","","","","","PRESENT","Dry | Skeleton (part)","","","","","","","","","","","","","","","","","","","1961-06-27T00:00:00Z","","","","1961","6","27","","","","","","","","","","","Australia | Victoria","","","","","Australia","AU","Victoria","","","Werribee, Point Wilson","Werribee, Point Wilson","","","","","","","","","","","-38.08","144.5","EPSG:4326","","","","","","","","","","","","","","AMG conversion, collection or Gazetteer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","Animalia | Chordata | Vertebrata | Aves | Psittaciformes | Psittacidae","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","chrysogaster","","species","","(Latham, 1790)","Orange-bellied Parrot","ICZN","","","","","","Neophema chrysogaster","","","","","","","","","","","","Published dataset","","47d44e8e-63fe-4e9f-89dc-15cef79e735e","","","","","","","","","","PhysicalObject"
"dr342","","","2020-09-28T17:02","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","DNA Laboratory","","NMV","MATERIAL_SAMPLE","","","","urn:lsid:ozcam.taxonomy.org.au:NMV:DNA Laboratory:MaterialSample:Z20803","Z20803","","","1","","","MALE","","","","","PRESENT","-196°C | Blood | Frozen | Tissue | frozen","In collection","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Australia | Tasmania","OCEANIA","","","","Australia","AU","Tasmania","","","Captive, aviary (Taroona Park)","Captive, aviary (Taroona Park)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","Animalia | Chordata | Vertebrata | Aves | Psittaciformes | Psittacidae","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","chrysogaster","","species","","(Latham, 1790)","Orange-bellied Parrot","ICZN","","","","","","Neophema chrysogaster","","","","","","","","","","","","Published dataset","","bd579edf-c58b-4e4c-bf56-f674e418a5db","","","","","","","","","","PhysicalObject"
"dr342","07fdae59-1c8c-4973-ad00-d285b0fc4d68","W White","2018-05-07T11:12","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","Ornithology","","NMV","PRESERVED_SPECIMEN","","Record is SA Category 2 Conservation Protected in South Australia. Generalised to 10 km by SA DEWNR.","","urn:lsid:ozcam.taxonomy.org.au:NMV:Ornithology:PreservedSpecimen:BE1430","BE1430","","White, W.","1","","","","","","","","PRESENT","Dry | Egg","","https://collections.museumsvictoria.com.au/content/media/42/237192-large.jpg","","","","","","","","","","","","","","","","","1898-11-30T00:00:00Z","","","","1898","11","30","","","","","","","","","","","Australia | South Australia","","","","","Australia","AU","South Australia","","","","","","","","","","","","","","","-34.9","138.5","EPSG:4326","10000.0","","","","","","","","","","","","","AMG conversion, collection or Gazetteer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","Animalia | Chordata | Vertebrata | Aves | Psittaciformes | Psittacidae","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","chrysogaster","","species","","(Latham, 1790)","Orange-bellied Parrot","ICZN","","","","","","Neophema chrysogaster","","","","","","","","","","","","Published dataset","","cbd4bb8d-0585-4bc0-b217-a5c68ee15432","","","","","","","","","07fdae59-1c8c-4973-ad00-d285b0fc4d68","PhysicalObject"
"dr342","65fd592b-307e-47de-9207-51636ca4bffb","A E. Brent","2018-04-11T11:20","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","Ornithology","","NMV","PRESERVED_SPECIMEN","","","","urn:lsid:ozcam.taxonomy.org.au:NMV:Ornithology:PreservedSpecimen:BE11985","BE11985","","Brent, A.E.","2","","","","","","","","PRESENT","Dry | Egg","","https://collections.museumsvictoria.com.au/content/media/30/880-large.jpg","","","","","","","","","a81783fd-a6a5-4585-b65f-ba325b3b80fc","","","","","","","","1899-12-23T00:00:00Z","","","","1899","12","23","","","","","","","","","","","Australia | Tasmania","","","","","Australia","AU","Tasmania","","","Hobart","Hobart","","","","","","","","","","","-42.88","147.3","EPSG:4326","","","","","","","","","","","","","","AMG conversion, collection or Gazetteer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","Animalia | Chordata | Vertebrata | Aves | Psittaciformes | Psittacidae","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","chrysogaster","","species","","(Latham, 1790)","Orange-bellied Parrot","ICZN","","","","","","Neophema chrysogaster","","","","","","","","","","","","Published dataset","","7b77ed53-0c1a-4a9f-a828-6c012af00998","","","","","","","","","65fd592b-307e-47de-9207-51636ca4bffb","PhysicalObject"
"dr342","","","2022-05-18T12:41","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","DNA Laboratory","","NMV","MATERIAL_SAMPLE","","","","urn:lsid:ozcam.taxonomy.org.au:NMV:DNA Laboratory:MaterialSample:Z41412","Z41412","","","1","","","","","","","","PRESENT","-196°C | Frozen | Muscle | Tissue","In collection","","","","","","","","","","","","","","","","","","","","","","1986","5","","","","","","","","","","","","Australia | Tasmania","","","","","Australia","AU","Tasmania","","","","","","","","","","","","","","","-42.0","146.77","EPSG:4326","","","","","","","","","","","","","","","Tissue Bank Database","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","Animalia | Chordata | Vertebrata | Aves | Psittaciformes | Psittacidae","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","chrysogaster","","species","","(Latham, 1790)","Orange-bellied Parrot","ICZN","","","","","","Neophema chrysogaster","","","","","","","","","","","","Published dataset","","22572f11-909a-4c88-80c0-3842910f786c","","","","","","","","","","PhysicalObject"
"dr342","","","2020-09-28T17:02","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","DNA Laboratory","","NMV","MATERIAL_SAMPLE","","","","urn:lsid:ozcam.taxonomy.org.au:NMV:DNA Laboratory:MaterialSample:Z20797","Z20797","","","1","","","FEMALE","","","","","PRESENT","-196°C | Blood | Frozen | Tissue | frozen","In collection","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Australia | Tasmania","OCEANIA","","","","Australia","AU","Tasmania","","","Captive, aviary (Taroona Park)","Captive, aviary (Taroona Park)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","Animalia | Chordata | Vertebrata | Aves | Psittaciformes | Psittacidae","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","chrysogaster","","species","","(Latham, 1790)","Orange-bellied Parrot","ICZN","","","","","","Neophema chrysogaster","","","","","","","","","","","","Published dataset","","6a69eb9f-6727-4b2c-88a0-4b9ca4529006","","","","","","","","","","PhysicalObject"
"dr342","","","2020-09-28T17:02","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","DNA Laboratory","","NMV","MATERIAL_SAMPLE","","","","urn:lsid:ozcam.taxonomy.org.au:NMV:DNA Laboratory:MaterialSample:Z20806","Z20806","","","1","","","FEMALE","","","","","PRESENT","-196°C | Blood | Frozen | Tissue | frozen","In collection","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Australia | Tasmania","OCEANIA","","","","Australia","AU","Tasmania","","","Captive, aviary (Taroona Park)","Captive, aviary (Taroona Park)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","Animalia | Chordata | Vertebrata | Aves | Psittaciformes | Psittacidae","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","chrysogaster","","species","","(Latham, 1790)","Orange-bellied Parrot","ICZN","","","","","","Neophema chrysogaster","","","","","","","","","","","","Published dataset","","9bb0cede-94a4-4efb-9622-fc924fa03047","","","","","","","","","","PhysicalObject"
"dr342","","Healesville Sanctuary","2017-02-28T16:10","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","Ornithology","","NMV","PRESERVED_SPECIMEN","","","","urn:lsid:ozcam.taxonomy.org.au:NMV:Ornithology:PreservedSpecimen:B32643","B32643","","Sanctuary, Healesville","1","","","FEMALE","{""concept"": ""Adult"", ""lineage"": [""Adult""]}","","","","PRESENT","Dry | Wing","","","","","","","","","","","","","","","","","","","2005-02-25T00:00:00Z","","","","2005","2","25","","","","","","","","","","","Australia | Victoria","OCEANIA","","","","Australia","AU","Victoria","","","Captive, aviary (Healesville Sanctuary)","Captive, aviary (Healesville Sanctuary)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","Animalia | Chordata | Vertebrata | Aves | Psittaciformes | Psittacidae","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","chrysogaster","","species","","(Latham, 1790)","Orange-bellied Parrot","ICZN","","","","","","Neophema chrysogaster","","","","","","","","","","","","Published dataset","","2632195d-d898-47fe-8f2d-178d232c6451","","","","","","","","","","PhysicalObject"
"dr342","","","2020-09-28T17:02","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","DNA Laboratory","","NMV","MATERIAL_SAMPLE","","","","urn:lsid:ozcam.taxonomy.org.au:NMV:DNA Laboratory:MaterialSample:Z20800","Z20800","","","1","","","FEMALE","","","","","PRESENT","-196°C | Blood | Frozen | Tissue | frozen","In collection","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Australia | Tasmania","OCEANIA","","","","Australia","AU","Tasmania","","","Captive, aviary (Taroona Park)","Captive, aviary (Taroona Park)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","Animalia | Chordata | Vertebrata | Aves | Psittaciformes | Psittacidae","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","chrysogaster","","species","","(Latham, 1790)","Orange-bellied Parrot","ICZN","","","","","","Neophema chrysogaster","","","","","","","","","","","","Published dataset","","237f93c1-2076-434e-9903-bb3227a67318","","","","","","","","","","PhysicalObject"
"dr342","","","2020-09-28T17:03","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","DNA Laboratory","","NMV","MATERIAL_SAMPLE","","","","urn:lsid:ozcam.taxonomy.org.au:NMV:DNA Laboratory:MaterialSample:Z20810","Z20810","","","1","","","MALE","","","","","PRESENT","-196°C | Blood | Frozen | Tissue | frozen","In collection","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Australia | Tasmania","OCEANIA","","","","Australia","AU","Tasmania","","","Captive, aviary (Taroona Park)","Captive, aviary (Taroona Park)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","Animalia | Chordata | Vertebrata | Aves | Psittaciformes | Psittacidae","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","chrysogaster","","species","","(Latham, 1790)","Orange-bellied Parrot","ICZN","","","","","","Neophema chrysogaster","","","","","","","","","","","","Published dataset","","7371809d-854a-4e09-ba64-7957639d7628","","","","","","","","","","PhysicalObject"
"dr342","","Unknown","2017-02-28T16:10","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","Ornithology","","NMV","PRESERVED_SPECIMEN","","Record is SA Category 2 Conservation Protected in South Australia. Generalised to 10 km by SA DEWNR.","","urn:lsid:ozcam.taxonomy.org.au:NMV:Ornithology:PreservedSpecimen:B20414","B20414","","UNKNOWN OR ANONYMOUS","1","","","","","","","","PRESENT","Dry | Skin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Australia | South Australia","","","","","Australia","AU","South Australia","","","","","","","","","","","","","","","-36.0","139.6","EPSG:4326","10000.0","","","","","","","","","","","","","Approximation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","Animalia | Chordata | Vertebrata | Aves | Psittaciformes | Psittacidae","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","chrysogaster","","species","","(Latham, 1790)","Orange-bellied Parrot","ICZN","","","","","","Neophema chrysogaster","","","","","","","","","","","","Published dataset","","db3e0dbc-9875-4e38-bea7-d4bf7358421d","","","","","","","","","","PhysicalObject"
"dr342","","","2020-09-28T17:02","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","DNA Laboratory","","NMV","MATERIAL_SAMPLE","","","","urn:lsid:ozcam.taxonomy.org.au:NMV:DNA Laboratory:MaterialSample:Z20791","Z20791","","","1","","","MALE","","","","","PRESENT","-196°C | Blood | Frozen | Tissue | frozen","In collection","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Australia | Tasmania","OCEANIA","","","","Australia","AU","Tasmania","","","Captive, aviary (Taroona Park)","Captive, aviary (Taroona Park)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","Animalia | Chordata | Vertebrata | Aves | Psittaciformes | Psittacidae","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","chrysogaster","","species","","(Latham, 1790)","Orange-bellied Parrot","ICZN","","","","","","Neophema chrysogaster","","","","","","","","","","","","Published dataset","","452cd738-51cb-4bd2-a83d-4f8a40dbaeec","","","","","","","","","","PhysicalObject"
"dr342","","","2020-09-28T17:03","en","CC0","Museums Victoria","","","","urn:lsid:biocol.org:col:34978","","","NMV","DNA Laboratory","","NMV","MATERIAL_SAMPLE","","","","urn:lsid:ozcam.taxonomy.org.au:NMV:DNA Laboratory:MaterialSample:Z20808","Z20808","","","1","","","FEMALE","","","","","PRESENT","-196°C | Blood | Frozen | Tissue | frozen","In collection","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Australia | Tasmania","OCEANIA","","","","Australia","AU","Tasmania","","","Captive, aviary (Taroona Park)","Captive, aviary (Taroona Park)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","Animalia | Chordata | Vertebrata | Aves | Psittaciformes | Psittacidae","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","chrysogaster","","species","","(Latham, 1790)","Orange-bellied Parrot","ICZN","","","","","","Neophema chrysogaster","","","","","","","","","","","","Published dataset","","e1c0d1b0-83a0-437f-8f14-38ed4203e724","","","","","","","","","","PhysicalObject"
